,node
16187,TENPIN/ALVIN HEALEY
16188,TEN-THIRTIFOR
16189,TEQUILA/
16197,TERMINATOR
16198,TERMINATOR II/PRINCE
16199,TERMINUS
16200,TERRAFORMER/SAM
16201,TERRAX
16202,TERRAXIA
16203,TERRAX II/TYROS
16204,"TERREL, DEBORAH"
16205,TERRIGENE
16206,TERROR II
16207,TERROR/LASLO PEVELY
16208,TESSA
16209,TESS-ONE
16210,TETHERBLOOD/
16211,TETHRA
16212,TEUTONIC KNIGHT/FRAN
16213,TEXAS TWISTER/DREW D
16214,TEZCATLIPOCA
16252,THAIS
16253,THAKOS
16254,THALLIUM
16255,"THAMES, SERIPHA"
16256,THANADEMOS
16257,THANE ECTOR
16258,THANOS DOPPELGANGER
16259,THANOS
16260,"THAN, VELENA"
16261,THENA
16262,THERA
16263,THERAK
16264,THERMAL MAN
16265,THERMITE/
16266,THERMO/DR. WALTER MI
16267,THERMO II/
16268,THERNON
16269,T
16271,THING/BENJAMIN J. GR
16272,THING DOPPELGANGER
16273,THING DOPPELGANGER I
16274,THINGEE
16275,THINKER
16276,THIN MAN/BRUCE DICKS
16277,THOG
16278,"THOMAS, BECKY"
16279,"THOMAS, COMMANDER DA"
16280,"THOMAS, DR. JOHN"
16281,"THOMAS, DR. STAN"
16282,"THOMAS, IDA"
16283,"THOMAS, JEANIE"
16284,"THOMAS, KIM HO TWAE"
16285,"THOMAS, ROY"
16286,"THOMPSON, EUGENE FLA"
16287,"THOMPSON, HARRISON"
16288,"THOMPSON, JESSICA JE"
16289,"THOMPSON, ROSIE"
16291,THOR/DR. DONALD BLAK
16292,THOR | EARTH 253
16293,THOR III DOPPELGANGE
16294,THOR II/ROGER RED NO
16295,THOR IV/DARGO
16296,THOR | MUTANT X-VERS
16297,THORNN
16298,THORNN II/LUCIA CALL
16299,"THORPE, GAVIN"
16300,"THORPE, GORDON"
16301,"THORPE, LUKE"
16302,THOR REPLICOID
16303,"THORSON, DR. WALTER"
16304,THOUSAND
16305,THRAXON
16306,THREADGOLD
16307,THREE-FACE
16308,THREETREES
16309,THRENODY
16310,THUG
16311,"THULE, GEN."
16312,THUMBELLINA
16313,THUMPER
16314,THUNDERBALL/DR. ELIO
16315,THUNDERBIRD III/NEAL
16316,THUNDERBIRD II/JAMES
16317,THUNDERBIRD/JOHN PRO
16318,THUNDERBOLT/BILLY CA
16319,THUNDERBOLT II/LUIS
16320,THUNDERFIST/
16321,THUNDERHEAD/
16322,THUNDERSTRIKE/ERIC K
16323,THUNDERSWORD
16324,THUNDRA
16325,"THURM, ETHAN"
16326,TIAMAT
16327,TICKTOCK
16328,"TIERS, MICHELLE"
16329,TIGER SHARK/TODD ARL
16330,TIGER WYLDE
16331,TIGRA/GREER NELSON
16332,TIKUAK
16333,"TILBY, TRISH/PATRICI"
16334,TILDA
16335,TILLIE THE HUN/MATIL
16336,"TILTON, ROLAND R."
16337,TIMBERIUS
16338,TIMBERIUS II
16339,TIMEBOMB/LOUIS JOUBE
16340,TIMESHADOW
16341,TIMESLIP/RINA PATEL
16342,TIMESLOT
16343,TIMMONS
16344,TINAC
16345,TINKERER
16346,"TINKER, SHEA"
16347,TITAN
16348,TITANIA/
16349,TITANIA II/MARY SKEE
16350,TITANIUM MAN/BORIS B
16351,TITANIUM MAN III/BOR
16352,"TITAN, TRISH"
16353,TITHE COLLECTOR
16354,TIWAZ
16355,T'KYLL ALABAR
16359,TOAD/MORTIMER TOYNBE
16360,TOBIAS
16437,"TODD, FISHER"
16444,"TOFIELD, FRANCESCA"
16445,TOI/REXEL TOIVEN
16446,TOKEN
16447,TOKKOTS
16448,"TOLLIVER, EMMA"
16449,TOLLIVER
16450,"TOLLIVER, MELBA"
16451,"TOLLIVER, REV. JACKS"
16452,"TOLLIVER, SHERIFF JO"
16453,TOL-NOK
16454,TOLOC
16455,TOMAZOOMA
16456,TOMAZOOMA II
16458,TOMBSTONE/LONNIE THO
16459,TOMMY LIGHTNING/
16460,TOMORROW HAWK/CEYOTE
16461,TOM THUMB/THOMAS THO
16462,TONGAH
16463,TOOTHGNASHER
16464,TOOTHGRINDER
16465,TOPAZ
16466,TOPSPIN/DARREN MITCH
16467,TORES
16468,TORG
16469,TORGO
16470,"TORK, LT."
16471,"TORK, SGT."
16472,TORO II/BENITO SERRA
16473,TORO/TOM RAYMOND
16474,TORPEDO
16475,TORPEDO III/BROCK JO
16476,TORPEDO II/MICHAEL S
16477,TORQUE II
16588,TOSHI
16589,TOTEM
16605,TOUGH LOVE/
16606,"TOWER, BLAKE"
16607,TOWER
16609,"TOWNSEND, CHRIS"
16610,TOY
16613,TRACER
16614,TRACKER
16615,TRADER
16616,"TRAINER, DR. SEWARD"
16617,TRANTRA
16618,TRAPPER/VOLA
16619,TRAPSTER II/LARRY CU
16620,TRAPSTER/PETER PETRU
16621,"TRASK, DR. BOLIVAR"
16622,"TRASK, DR. DONALD TR"
16623,TRASK
16624,"TRASK, LAWRENCE LARR"
16625,"TRASK, RAYMOND"
16626,TRAUMA
16627,TRAVELER
16628,"TRAVELLER, DR. JUDAS"
16629,"TRAVERS, MIKE"
16630,"TRAYNOR, HARLEY"
16631,T-RAY/WADE WILSON
16632,TREMELO/
16633,"TREMONT, JONATHAN"
16634,"TREVANE, DET. CONNOR"
16635,"TREVANI, DANIKA"
16636,TREVORIK
16637,"TREVOR, STEVE"
16638,TRIATHLON/DELROY GAR
16639,TRIAX
16640,TRICKSHOT
16641,TRICKSTER
16642,"TRIMPE, HERB"
16643,TRION
16644,TRI-SENTINEL
16645,TRITON DOPPELGANGER
16646,TRITON
16647,TRITON | MUTANT X-VE
16648,TROLL/
16649,TRUMP/
16650,TRUTH
16651,TRUTH II
16652,TRYKUR
16672,TSERRON
16673,"TSKAROV, GENERAL"
16674,"TSO, JASON"
16675,"TSUNG, MARCUS"
16676,"TSURAYABA, MATSUO"
16799,TUATARA/COMMANDER AR
16800,TUC
16801,TU
16802,TULAK
16803,TULL
16804,"TULLY, DEREK"
16805,TUMBLER/JOHN ROBERT
16806,"TUMOLO, DR. JOANNE"
16807,TUNDRA
16808,TUNGSTEN
16809,TUPA
16810,TURBO II (A)/MICHIKO
16811,TURBO II (B)/MIKE JE
16812,TURK
16813,TURK II
16814,TURMOIL
16815,TUSK
16816,TUTINAX
16817,TUVO
16821,"TWAKI, DR. TED"
16822,TWEEDLEDOPE
16823,TWIT
16824,TWO-GUN KID
16826,TYCHO
16827,"TYGER, LORD"
16828,TYGERSTRYKE/
16829,TYGER TIGER/JESSAN H
16830,TYNDAR
16831,TYN-DARMUTH
16832,"TYNE, ELIZABETH/JANI"
16833,TYPEFACE/GORDON THOM
16834,TYPHOID MARY/MARY ME
16835,TYPHOID MARY | MUTAN
16836,TYPHON
16837,TYPHOON/
16838,TYRAK
16839,TYRANNUS
16840,TYRANT
16841,TYR
16842,TYRUS
16843,TYRUS KRILL
16844,UATU
16845,UATU | MUTANT X-VERS
16846,UGLY JOHN/STEVE
16847,U-GO GIRL/EDIE
16848,ULARA
16851,ULIK
16852,ULTARNT
16853,ULTIMA
16854,ULTIMATOR/
16855,ULTIMO
16856,ULTIMUS
16857,ULTRA-MAX
16858,ULTRON 2010
16859,ULTRON
16860,ULYSSES
16861,ULYSSES II
16862,U-MAN/MERRANO
16863,UMAR
16864,UNA
16865,UNBEING/BILLY BETELH
16866,UNCEGILA
16867,UNCLE PYKO
16868,UNCLE SAM
16869,UNDERTAKER/CONRAD EI
16870,UNDERTOW
16871,UNICORN II/
16872,UNICORN III/
16873,UNICORN/MYLOS MASARY
16874,UNI-LORD
16875,UNION JACK II/BRIAN
16876,UNION JACK III/JOEY
16877,UNION JACK/LORD MONT
16878,UNIT 101101
16879,UNIT
16880,UNSEEN/UNAM
16881,UNUSCIONE
16882,UNUS THE UNTOUCHABLE
16883,UPLINK/HECTOR FUENTE
16884,URANIUM
16885,URCHALLA
16886,"URICH, BEN"
16887,"URICH, DORIS"
16888,UR-LINI
16889,UROC
16890,URSA MAJOR/MIKHAIL U
16891,URSON-WELLZ
16892,URSULA
16893,"URSULA, LADY"
16894,URTHONA
16925,USAGENT/CAPTAIN JOHN
16926,USAGENT DOPPELGANGER
16927,UTGARD-LOKI
17364,VACUUM
17365,VAGABOND/PRISCILLA L
17366,VAGUE/
17367,VAKUME
17369,VALERIA
17370,VALINOR
17371,VALKIN
17372,VALKYRIE II | MUTANT
17373,VALKYRIE IV
17374,VALTORR
17375,VAMP
17376,VANADIUM
17377,VANCE REBUS/
17378,"VANDERGILL, GEORGE"
17385,"VANE, ROGER"
17386,VANESSA
17387,VANGUARD/NICOLAI KRY
17388,"VAN HELSING, RACHEL"
17389,VANISHER
17390,VANIUM
17391,"VANKIN, JONATHAN"
17392,"VAN NUYS, PROF. RODE"
17393,VAPOR
17394,VARGAS
17395,VARUA/MIRA
17396,VASHTI
17397,"VAUGHAN, GAYLE"
17398,"VAUGHAN, MRS."
17399,VAVELLA
17400,"VAZHIN, ALEXEI MIKHA"
17401,"VAZIR, DR."
17402,VECTOR
17403,VEDA
17404,VEEG
17405,"VEGA, ROBIN"
17406,VEGA-SUPERIOR
17407,VEIL
17408,VENDETTA | MUTANT X-
17409,VENOM/EDDIE BROCK
17410,VENOMM
17430,VENUS/APHRODITE/VICT
17431,VENUS II
17432,VERITUS
17433,"VERMICELLI, GIANNI"
17434,VERMIN/EDWARD WHELAN
17435,VERMIN II
17436,"VERMIN, LADY"
17437,"VERPOORTEN, JOHN"
17438,"VERSCHLAGEN, FRAU"
17439,VERTIGO
17440,VERTIGO II
17441,VESPER
17442,VESSEL
17443,VESTA
17447,VIBRANIA/SHARA
17448,VIBRATO/
17449,VIBRAVORE
17450,VIBRAXAS/N'KANO
17451,VIBRO/DR. FRANCIS VI
17452,VICTORIUS/PROF. VICT
17453,VIDAR
17454,VIENNA
17455,"VIENNEAU, JACQUES"
17456,VIGILANT/PSTUN-RAGE
17457,VIGIL
17458,VILIVEN
17459,"VILLA-LOBOS, GETULIO"
17460,"VINCENT, DANNY"
17461,VINCENTE/
17462,VINDALOO/
17463,VINDICATOR II DOPPEL
17464,VINDIKTOR/
17465,"VINYL, MILO"
17466,VIOLENCE/
17467,VIPER II
17468,VIPER/JORDON DIXON
17469,VIRAGO
17470,VIRA
17471,VIRAKO
17472,VIRGO/ELAINE MCLAUGH
17473,VIRGO II
17474,VIRTUAL REALITY
17475,VISALIA
17476,VISARA
17477,VISE/
17478,VISION DOPPELGANGER
17479,VISION
17480,VITCHEN
17481,VIVISECTOR/MYLES ALF
17482,VIXEN
17483,VIZIER
17484,VOGEL
17485,"VOGE, TULLAMORE"
17486,"VOGHT, AMELIA"
17487,VOICE
17488,VOID-EATER
17489,VOID
17490,VOLCANA ASH
17491,VOLCANA/MARSHA ROSEN
17492,VOLGA BELLE/
17493,VOLKHVY
17494,VOLK/ILYA DUBROMOVIT
17495,VOLLA
17496,VOLSTAGG
17497,VOLSTAGG | MUTANT X-
17498,VOLX
17499,"VON DOOM, CYNTHIA"
17500,"VON FRANKENSTEIN, BA"
17501,"VON RICHTOFEN, LT. M"
17502,"VON STRUCKER, WERNER"
17503,"VON VOLTZMANN, FRITZ"
17504,"VONYA, DR. ANATOLY"
17505,VOR/TEX
17506,VORZEN
17507,VOSTOK
17511,VOYAGER
17512,"VRIES, KALI"
17549,VULCAN/
17550,VULTURE/ADRIAN TOOME
17551,VULTURE II/BLACKIE D
17552,VULTURE III/DR. CLIF
17553,VYREK
17707,"WADE, AGENT JOE"
17708,"WAGNER, ERNIE WHACK"
17709,"WALDERS, BEATRICE"
17710,WALDO
17711,WALKABOUT
17712,WALKER
17713,"WALKER, JILL"
17714,"WALKER, MICKEY"
17715,"WALKER, SHERIFF CHAN"
17716,"WALKER, TESS"
17717,WALL/
17718,WALLOP/WALTER DESTIN
17719,WALRUS
17720,WALRUSS
17721,"WALSH, CAPT. ALEXAND"
17722,"WALSH, LYNN"
17723,"WALTERS, BILLY"
17724,"WALTERS, CHAP"
17725,"WALTERS, SHERIFF MOR"
17726,WANDERER
17727,"WANG, LI"
17728,"WANG, VICTORIA VICKY"
17729,WAR/ABRAHAM LINCOLN
17730,WARBOW/
17731,"WARD, SEN. STEWART"
17732,WARFARE/
17733,WARFIST
17734,WARGOD/MORA HAGER
17735,WARHAWK II
17736,WARHAWK III/TOM NAKA
17737,WARHEAD/GREGORY SLIV
17738,"WARKOVSKY, SEN."
17739,WARLOCK II/ADAM WARL
17740,WARLOCK III
17741,WARLORD
17765,WAR MACHINE II/PARNE
17766,WARP SAVANT
17767,WARPY
17768,"WARREN, MR."
17769,WARR
17770,WARRIOR WOMAN/JULIA
17771,WARSTAR
17772,WARTON/WARBECK
17773,WAR TOY/ALKHEMA
17774,WASP/JANET VAN DYNE
17775,"WATANABE, EMMALINE B"
17776,"WATANABE, YUJI"
17777,WATCHDOG
17778,WATCHFIRE/
17779,WATCHLORD/
17780,"WATERS, SETH"
17781,WATER WITCH/
17782,WATER WIZARD/PETE
17783,"WATKINS, MELODY"
17784,"WATKINS, STEVIE"
17785,WATOOMB
17786,"WATSON, ANNA"
17787,"WATSON, KEVIN"
17788,"WATSON, KRISTY"
17789,"WATSON, MADELINE"
17790,"WATSON-PARKER, MARY"
17791,"WATSON, PHILIP"
17792,"WATSON, TOMMY"
17793,WATTS
17794,WAXWORK
17795,WAYFINDER
17796,WAYOPEX
17906,WEAK LINK/ERNIE MILL
17907,"WEALS, MELVIN J."
17908,WEAPON X II/GARRISON
17909,WEAPON X III
17910,WEASEL/JACK HAMMER
17911,"WEASON, SENATOR"
17912,"WEAVER, ZEKE"
17913,"WEBSTER, NORM"
17914,WEBWING
17915,WEED
17916,"WEI, LINDA"
17917,"WEIN, GLYNIS"
17918,"WEIN, LEN"
17919,"WEISENTHAL, DR. JACO"
17920,"WEISENTHAL, DR. JONA"
17921,"WEISMAN, DR."
17922,"WEISS, KONRAD KONNIE"
17923,WENDIGO II/GEORGES B
17924,WENDIGO III/FRANCOIS
17925,WENDIGO IV/MICHAEL F
17926,WENDIGO/PAUL CARTIER
17927,WENDIGO V/ANDRE
17928,WENDIGO VI/LARRY
17929,WENDY
17930,"WENTWORTH, JENNIFER"
17931,WEREWOLF BY NIGHT/JA
17932,"WERNER, P.D.Q."
17933,"WESSEL, HARRY"
17934,"WEST, DALE"
17936,"WESTON, SALLY"
17937,"WESTPHAL, SIMON"
17938,"WETHERELL, MANOLI"
17939,"WEYING, ANN"
17944,WHEELER
17945,"WHEELER, M'KONI MARY"
17946,WHIPLASH II/
17947,WHIPLASH/MARK SCARLO
17948,WHIRLWIND/DAVID CANN
17949,WHIRLWIND II/DAVID C
17950,WHISPER/
17951,WHISPER II/
17952,WHITE BIRD/AMARA
17953,"WHITECLOUD, MICHAEL"
17954,WHITE DRAGON
17955,WHITE DRAGON II
17956,"WHITE, JONATHAN"
17957,WHITE KING
17958,WHITEOUT
17959,"WHITE, PROFESSOR"
17960,WHITE QUEEN/EMMA FRO
17961,WHITE RABBIT
17962,WHITE TIGER/HECTOR A
17963,WHITE TIGER II/
17964,WHITE WOLF/HUNTER
17965,"WHITMAN, DEBRA"
17966,"WHITMAN, PATRICIA"
17967,WHIZZER III/JAMES SA
17968,WHIZZER II/STANLEY S
17969,WHIZZER/ROBERT L. FR
17970,"WHYTE, HARMONY (HARM"
17971,WHYTEOUT/STUART ANTH
17979,WIBBOW
17980,"WIDDOWS, SGT."
17981,WIDE LOAD ANNIE/ANNI
17982,WIDGET
17983,WIDOW-MAKER
17984,"WIGGINS, TRACY"
17985,"WILBURN, MYRON"
17986,"WILCOX, DR. BRENT"
17987,WILD BLOOD
17988,WILD CHILD DOPPELGAN
17989,WILD CHILD/KYLE GIBN
17990,WILD CHILD | MUTANT
17991,WILD MAN/ALEX WILDMA
17992,WILD ONE
17993,WILDPRIDE/KYLLIAN
17994,WILDSIDE
17995,WILDSTREAK
17996,WILD TIGER/DENG LING
17997,WILD WHIP
17998,"WILFORD, BONNIE"
17999,"WILFORD, ELISABETH B"
18000,"WILFORD, ETHAN"
18001,"WILKS, SHANTAL"
18002,WILLIAMS JOHN
18003,"WILLIAMS, MINDY"
18004,"WILLIAMS, MRS."
18005,"WILLIAMS, NILES"
18006,"WILLIFORD, BRENT"
18007,WILLIS
18008,WILL O' THE WISP/JAC
18009,"WILMOTT, DR. KEITH"
18010,"WILSON, DUBOSE"
18011,"WILSON, JIM"
18012,"WILSON, LOUIS"
18013,"WILSON, MERCEDES"
18014,WINDEAGLE/HECTOR SAN
18015,WINDSHEAR/COLIN ASHW
18016,WINDSTORM/
18017,WIND-WARRIOR/PAMELA
18018,WINDY
18019,"WING, COLLEEN"
18020,"WINGFOOT, WYATT"
18021,"WINGFOOT, WYATT II"
18022,"WINGFOOT, WYNONA"
18023,WING
18024,"WING, PROFESSOR"
18025,"WINTHROP, DESIREE"
18026,WIPEOUT
18027,WIREHEAD
18028,WIRETAP/
18029,"WISDOM, HAROLD"
18030,"WISDOM, PETE 2013"
18031,"WISDOM, PETER"
18032,"WISDOM, ROMANY"
18033,WITCHFIRE
18034,WITHERS
18035,WITNESS II/REMY LEBE
18036,WITNESS/NESS
18048,WIZARD/BENTLEY WITTM
18049,WIZARD OF THE WEST
18050,WIZ KID/TAKESHI MATS
18052,W'KABI
18053,W'KANDRO
18101,"WOLFE, HEDY"
18102,"WOLFE, MR."
18103,"WOLFE, SARA"
18104,WOLFGANG
18105,WOLF
18106,"WOLFMAN, MARV"
18107,WOLFSBANE 2013
18108,WOLFSBANE DOPPELGANG
18109,WOLFSBANE/RAHNE SINC
18110,WOLF SPIRIT/OWAYODAT
18111,"WOLMAN, GIDEON"
18112,WOLVERINE 2013
18113,WOLVERINE DOPPELGANG
18114,WOLVERINE/LOGAN
18115,WOLVERINE | MUTANT X
18116,WOLVERINE SKRULL
18117,WONDER MAN 2010/SIMO
18118,WONDER MAN DOPPELGAN
18119,WONDER MAN/SIMON WIL
18120,WONG CHU
18121,WONG
18122,"WOO, CHOW YUN"
18123,WOODGOD
18124,"WOODS, MIRANDA"
18125,"WOODS, TIMOTHY"
18126,"WOO, JIMMY"
18127,"WOO, MAI YIN"
18128,"WOO, SONIA"
18129,WORD
18130,WORD II/
18132,WORM
18133,WORMWOOD
18134,"WORTHINGTON, ELIZABE"
18135,"WORTHINGTON, KATHRYN"
18136,"WORTHINGTON, MAJOR G"
18137,"WORTHINGTON, WARREN"
18275,WOZ/DEWOZ
18280,WRAITH
18281,WRAITH II/HECTOR REN
18282,WRANGLER/
18283,WRANGLER II/EMILY DO
18284,WRAP
18285,WRECKER/DR. KARL KOR
18286,WRECKER II
18287,WRECKER III/DIRK GAR
18288,WRONG
18294,"WU, LEIKO"
18295,"WU, SONIA"
18300,"WYNDHAM, LUCAS"
18301,WYNTER
18302,WYRE/
18303,WYSPER/MS. STEWART
18423,XANDU
18555,X-CUTIONER/CARL DENT
18556,XELOCKS [TRIONIAN]
18557,XEMNU
18558,XEMU
18801,X'HOSS
18824,XIANDU
18899,X-MAN | MUTANT X-VER
18900,X-MAN/NATHAN GREY
18913,X-RAY
18914,X-RAY II/
18925,X THE UNKNOWABLE
18974,XYOSS
18975,"YAMIR, SASHA"
18976,YANDROTH
18977,YANKEE CLIPPER/PAT C
18978,YANO
18979,YAP
18980,"YASHIDA, MARIKO"
18981,"YASHIDA, MARIKO | MU"
18982,YAYAUHCO
18998,"YEAGER, CALLIE"
18999,"YEE, WAI CHEE"
19000,YELLOW CLAW ROBOT
19001,YELLOW CLAW/TZING JA
19002,YELLOWJACKET III/HEN
19003,YELLOWJACKET II | MU
19004,YELLOWJACKET II/RITA
19005,YETI
19006,YETRIGAR
19007,YGMLOSVORRAICH
19008,"YIN, ANGELA"
19009,"YIN, DR. SU"
19010,YLA
19011,YMIR
19012,YONDU/YONDU UDONTA
19013,"YORK, SANDY"
19014,"YOUNG, AGNES"
19017,"YOUNG, KIM SUNG"
19018,"YOUNG, LAWRENCE"
19019,"YOUNG, LOUISE"
19020,"YOUNG, MAX"
19026,"YOUNG, MR."
19027,YOVA
19028,YRDISIS
19029,YRIK
19030,YSSA
19031,"YUAN, ANNIE"
19032,"YUAN, BILLY"
19033,YUKIO
19034,YURGE
19035,ZABO
19036,ZABU
19037,"ZAFAR, OFFICER JIMMY"
19038,ZA'KEN
19039,ZAKKA
19040,ZALADANE
19041,"ZAMORA, PETE"
19042,"ZANE, DONOVAN"
19043,ZANIAC/BRAD WOLFE
19044,ZANIAC II/THUG THATC
19045,ZANKOR/JAY STEVENSON
19046,ZANTOR
19047,"ZAPPER, DAN"
19048,ZARAN II
19049,ZARAN/MAXIMILLIAN ZA
19050,ZARATHOS
19051,ZARATHUSTRA
19052,ZARIN
19053,"ZARRKO, ARTHUR"
19054,ZAWADI
19055,ZCANN
19056,ZEAKLAR
19057,ZEALOT/MOREAU
19058,"ZEDRAO, GENERAL"
19059,ZEFRA
19060,ZEITGEIST II/AXEL CL
19061,"ZEITGEIST, NICOLA"
19062,ZELDA
19063,"ZELIG, LON"
19064,ZEMO/BARON HEINRICH
19065,ZERO
19066,ZET
19067,ZEUS
19068,ZEY-ROGG
19069,"ZIMMER, ABE"
19070,ZINGH
19071,"ZINOVIEV, IVAN"
19072,ZIRA
19073,ZIRAN
19074,ZIRCONIUM
19075,ZODIAK/NORMAN HARRIS
19076,"ZOLA, ARNIM"
19077,"ZOLA, ARNIM II"
19078,ZOMBIE/SIMON GARTH
19079,ZOM
19080,ZONA
19081,ZONE
19082,ZON
19083,ZOOG [KYMELLIAN]
19084,ZORN
19085,"ZOTA, CARLO"
19086,ZOTA
19087,ZURAS
19088,ZURI
19089,ZZZAX
